word,wordtype,origin,meaning_number,meaning
ಸೋಸು,verb,ದೇ ,1,"ಅಟ್ಟು, ಓಡಿಸು"
ಸೋಸು,verb,ದೇ ,2,"ದ್ರವ ಪದಾರ್ಥಗಳ ಕಲ್ಮಷ ಭಾಗವನ್ನು ಶೋಧಿಸಿ ತೆಗೆ, ಬೇರ್ಪಡಿಸು"
ಸೋಸು,verb,ದೇ ,3,"ಜರಡಿ ಹಿಡಿ, ವಂದರಿಯಾಡು"
ಸೋಸು,verb,ದೇ ,4,"ಆರಿಸಿ ತೆಗೆ, ಹೆಕ್ಕು"
ಸೋಸು,verb,ದೇ ,5,"ಶುದ್ಧಾಶುದ್ಧಗಳನ್ನು ಬೇರ್ಪಡಿಸು, ಸ್ವಚ್ಛಗೊಳಿಸು"
ಸೋಸು,verb,ದೇ ,6,"ಹುಡುಕು, ಅರಸು"
ಸೋಸು,verb,ದೇ ,7,"ತನಿಖೆ ಮಾಡು, ಪರೀಕ್ಷಿಸು"
ಸೋಸು,verb,ದೇ ,8,"ವಿಚಾರ ಮಾಡು, ವಿಮರ್ಶಿಸು, ಪರಿಶೀಲಿಸು"
ಸೋಸು,verb,ದೇ ,9,"ಅನುಭವಿಸು, ಸಹಿಸು"
ಸೋಹು,noun,ದೇ ,1,ಅಡಗಿರುವ ಪ್ರಾಣಿಗಳನ್ನು ಪೊದೆ ಗಳಿಂದ ಎಬ್ಬಿಸಿ ಆಡುವ ಒಂದು ಬಗೆಯ ಬೇಟೆ
ಸೋಹು,noun,ದೇ ,2,ಪ್ರಾಣಿಗಳನ್ನು ಅಡಗಿರುವ ಸ್ಥಳದಿಂದ ಎಬ್ಬಿಸಿ ಬೇಟೆಯಾಡುವ ಸ್ಥಳ
ಸೋಹು,noun,ದೇ ,3,"ಪ್ರಾಣಿಗಳನ್ನು ಅಡಗಿರುವ ಸ್ಥಳದಿಂದ ಎಬ್ಬಿಸಲು ಬೇಟೆಗಾರರು ಹಾಕುವ ಕೂಗು, ಬೊಬ್ಬೆ"
ಸೋಹು,noun,ದೇ ,4,"ಆಶ್ರಯ, ರಕ್ಷಣೆ"
ಸೋಹು,noun,ದೇ ,5,"ಕಾವಲು, ಪಹರೆ"
ಸೋಹು,verb,ದೇ ,1,"ಅಟ್ಟು, ಓಡಿಸು"
ಸೋಹು,verb,ದೇ ,2,"ಬೇಟೆ ಗಾಗಿ ಪ್ರಾಣಿಗಳನ್ನು, ಅಡಗಿರುವ ಪೊದೆ ಇತ್ಯಾದಿ ಸ್ಥಳ ಗಳಿಂದ ಎಬ್ಬಿಸಿ ಹೊರಡಿಸು, ಸೋವು"
ಸೌಕುಮಾರ್ಯ,noun,ಸಂ ,1,"ಮೃದುತ್ವ, ಕೋಮ ಲತೆ"
ಸೌಕುಮಾರ್ಯ,noun,ಸಂ ,2,ಹತ್ತು ಬಗೆಯ ಕಾವ್ಯಗುಣಗಳಲ್ಲಿ ಒಂದು
ಸೌಖ್ಯ,noun,ಸಂ ,1,"ಸುಖ, ನೆಮ್ಮದಿ"
ಸೌಖ್ಯ,noun,ಸಂ ,2,"ಸಂತೋಷ, ಹರ್ಷ"
ಸೌಗಂಧಿ,noun,ಸಂ ,1,ಮನೋಹರವಾದ ವಾಸನೆಯುಳ್ಳದು
ಸೌಗಂಧಿ,noun,ಸಂ ,2,"ಶ್ರೀಗಂಧ, ಚಂದನ"
ಸೌಗಂಧಿಕ,noun,<ಸಂ. ಸೌಗಂಧಿಕಾ ,1,"ಪರಿಮಳದಿಂದ ಕೂಡಿದುದು, ಸುವಾಸನೆಯುಳ್ಳುದು"
ಸೌಗಂಧಿಕ,noun,<ಸಂ. ಸೌಗಂಧಿಕಾ ,2,"ಒಂದು ಬಗೆಯ ಹೂವು, ಚೆನ್ನೈದಿಲೆ"
ಸೌಗಂಧಿಕ,noun,<ಸಂ. ಸೌಗಂಧಿಕಾ ,3,ಕಸ್ತೂರಿಮೃಗ
ಸೌಗಂಧಿಕ,noun,<ಸಂ. ಸೌಗಂಧಿಕಾ ,4,"ಒಂದು ಬಗೆಯ ಖನಿಜ, ಗಂಧಕ"
ಸೌಗಂಧಿಕ,noun,<ಸಂ. ಸೌಗಂಧಿಕಾ ,5,"ಒಂದು ಬಗೆಯ ರತ್ನ, ಪದ್ಮರಾಗ"
ಸೌಜನ್ಯ,noun,ಸಂ ,1,"ಒಳ್ಳೆಯತನ, ಸಜ್ಜನಿಕೆ"
ಸೌಜನ್ಯ,noun,ಸಂ ,2,"ಉದಾರತ್ವ, ಔದಾರ್ಯ"
ಸೌದಾಮಿನಿ,noun,ಸಂ ,1,"ಮಿಂಚು, ವಿದ್ಯುತ್ತು"
ಸೌದಾಮಿನಿ,noun,ಸಂ ,2,ಸಿಡಿಲು
ಸೌದೆ,noun,<ಸಂ. ಸಮಿತ್ ,1,"ಕಟ್ಟಿಗೆ, ಉರುವಲು"
ಸೌದೆ,noun,<ಸಂ. ಸಮಿತ್ ,2,"ವ್ಯಾಪಾರ, ವಹಿವಾಟು"
ಸೌಧ,noun,ಸಂ ,1,"ಸುಣ್ಣ ಬಳಿದ ಮನೆ, ಧವಳಾಗಾರ"
ಸೌಧ,noun,ಸಂ ,2,"ಅರಮನೆ, ಉಪ್ಪರಿಗೆ ಮನೆ"
ಸೌಭಾಗ್ಯ,noun,ಸಂ ,1,"ಮಂಗಳಕರವಾದುದು, ಶುಭ"
ಸೌಭಾಗ್ಯ,noun,ಸಂ ,2,"ಒಳ್ಳೆಯ ಅದೃಷ್ಟ, ಸುದೈವ"
ಸೌಭಾಗ್ಯ,noun,ಸಂ ,3,"ಮುತ್ತೈದೆತನ, ಸೌಮಂಗಲ್ಯ"
ಸೌಭಾಗ್ಯ,noun,ಸಂ ,4,"ಆಸ್ತಿ, ಸಂಪತ್ತು"
ಸೌಭಾಗ್ಯ,noun,ಸಂ ,5,"ಚೆಲುವು, ಸೌಂದರ್ಯ"
ಸೌಮಂಗಲ್ಯ,noun,ಸಂ ,1,ಮಂಗಳಕರವಾದುದು
ಸೌಮಂಗಲ್ಯ,noun,ಸಂ ,2,ಮುತ್ತೈದೆತನ
ಸೌಮನಸ್ಯ,noun,ಸಂ ,1,ಒಳ್ಳೆಯ ಮನಸ್ಸಿನಿಂದ ಕೂಡಿರುವಿಕೆ
ಸೌಮನಸ್ಯ,noun,ಸಂ ,2,ಸಂತೋಷ
ಸೌಮ್ಯ,noun,ಸಂ ,1,ತೀಕ್ಷ್ಣವಲ್ಲದುದು
ಸೌಮ್ಯ,noun,ಸಂ ,2,"ಚೆಲುವು, ಅಂದ"
ಸೌಮ್ಯ,noun,ಸಂ ,3,"ಚೆಲುವ, ಸುಂದರ"
ಸೌಮ್ಯ,noun,ಸಂ ,4,"ಸೈರಣೆಯುಳ್ಳವನು, ಶಾಂತಸ್ವಭಾವದ ವ್ಯಕ್ತಿ"
ಸೌಮ್ಯ,noun,ಸಂ ,5,"ಒಳ್ಳೆಯದು, ಶುಭವಾದುದು"
ಸೌಮ್ಯ,noun,ಸಂ ,6,ಅರುವತ್ತು ಸಂವತ್ಸರಗಳಲ್ಲಿ ಒಂದು
ಸೌಮ್ಯ,noun,ಸಂ ,7,"ನವಗ್ರಹಗಳಲ್ಲಿ ಒಂದು, ಬುಧ"
ಸೌಮ್ಯ,noun,ಸಂ ,8,"ಉಗ್ರ ವಲ್ಲದ ಗ್ರಹ, ಶುಭಗ್ರಹ"
ಸೌಮ್ಯ,adjective,ಸಂ ,1,ಚಂದ್ರನಿಗೆ ಸಂಬಂಧಿಸಿದ
ಸೌಮ್ಯ,adjective,ಸಂ ,2,"ಚೆಲುವಾದ, ಸುಂದರವಾದ"
ಸೌರ,noun,ಸಂ ,1,ಸೂರ್ಯನಿಗೆ ಸಂಬಂಧಿ ಸಿದುದು
ಸೌರ,noun,ಸಂ ,2,ಸೂರ್ಯನ ಮಗ
ಸೌರ,noun,ಸಂ ,3,ಶನಿ
ಸೌರ,noun,ಸಂ ,4,ಯಮ
ಸೌರ,noun,ಸಂ ,5,"ಸೂರ್ಯನನ್ನು ಪೂಜಿಸುವವನು, ಸೂರ್ಯೋ ಪಾಸಕ"
ಸೌರ,noun,ಸಂ ,6,"ಸೂರ್ಯನ ಗತಿಯನ್ನು ಅನುಸರಿಸಿ ದಿನ ಮತ್ತು ಮಾಸಗಳನ್ನು ಲೆಕ್ಕ ಮಾಡುವ ಪದ್ಧತಿ, ಸೌರಮಾನ"
ಸೌರ,adjective,ಸಂ ,1,ಸೂರ್ಯನಿಗೆ ಸಂಬಂಧಿಸಿದ
ಸೌರ,adjective,ಸಂ ,2,"ಸುರರಿಗೆ ಸಂಬಂಧಿಸಿದ, ದೇವತೆಗಳಿಗೆ ಸೇರಿದ"
ಸೌರಣೆ,noun,<ಸಂ. ಸಂವರಣ ,1,"ಸಜ್ಜು, ಸನ್ನಾಹ"
ಸೌರಣೆ,noun,<ಸಂ. ಸಂವರಣ ,2,"ಕಾಪು, ರಕ್ಷಣೆ"
ಸೌರಣೆ,noun,<ಸಂ. ಸಂವರಣ ,3,"ಸಿದ್ಧಪಡಿಸಿದ ವಸ್ತು, ಸಾಮಗ್ರಿ"
ಸೌರಭ್ಯ,noun,ಸಂ ,1,ಸೌರಭ
ಸೌರಭ್ಯ,noun,ಸಂ ,2,"ಕಾರ, ಕಹಿ, ಹುಳಿ, ಒಗರು ಮೊ. ರುಚಿಗಳು"
ಸೌರಭ್ಯ,noun,ಸಂ ,3,"ಗೋವು, ಹಸು"
ಸೌರಿಸು,verb,<ಸಂ. ಸಂವರಿಸು + ಇಸು ,1,"ಕಲೆಹಾಕು, ಒಟ್ಟುಗೂಡಿಸು"
ಸೌರಿಸು,verb,<ಸಂ. ಸಂವರಿಸು + ಇಸು ,2,"ಸಜ್ಜು ಮಾಡು, ಸಿದ್ಧಪಡಿಸು"
ಸೌರಿಸು,verb,<ಸಂ. ಸಂವರಿಸು + ಇಸು ,3,"ಸರಿಹೊಂದಿಸಿಕೊಳ್ಳು, ಅನುವು ಮಾಡಿಕೊಳ್ಳು"
ಸೌರಿಸು,verb,<ಸಂ. ಸಂವರಿಸು + ಇಸು ,4,"ಒಪ್ಪಗೊಳಿಸು, ಓರಣಗೊಳಿಸು"
ಸೌರಿಸು,verb,<ಸಂ. ಸಂವರಿಸು + ಇಸು ,5,ಚೇತರಿಸಿಕೊಳ್ಳು
ಸೌರಿಸು,verb,<ಸಂ. ಸಂವರಿಸು + ಇಸು ,6,"ಎಚ್ಚರವಹಿಸು, ಜೋಪಾನ ಮಾಡು"
ಸೌಳು,noun,<ದೇ. ಚವುಳು ,1,"ಉಪ್ಪು, ಲವಣ, ಕ್ಷಾರ"
ಸೌಳು,noun,<ದೇ. ಚವುಳು ,2,"ಉಪ್ಪಿನ ಅಂಶದಿಂದ ಕೂಡಿರುವ ನೆಲ, ಕ್ಷಾರಭೂಮಿ"
ಸೌಳು,noun,<ದೇ. ಚವುಳು ,3,"ಉಪ್ಪಿನ ರುಚಿಯನ್ನು ಹೊಂದಿರುವ ನೀರು, ಚೌಳು ನೀರು"
ಸೌವೀರ,noun,ಸಂ ,1,"ಗಂಜಿ, ಅಂಬಲಿ"
ಸೌವೀರ,noun,ಸಂ ,2,"ಬೋರೆ ಹಣ್ಣು, ಎಲಚಿ"
ಸೌವೀರ,noun,ಸಂ ,3,"ಒಂದು ದೇಶದ ಹೆಸರು, ಈಗಿನ ಭಾರತದ ಪಶ್ಚಿಮದಲ್ಲಿರುವ ಸಿಂಧೂ, ಜೀಲಂ ನದಿಗಳ ನಡುವಣ ಪ್ರದೇಶ"
ಸೌವೀರ,noun,ಸಂ ,4,ಒಂದು ಬಗೆಯ ಲೋಹ
ಸೌವೀರ,noun,ಸಂ ,5,ಸಂಗೀತದಲ್ಲಿ ಒಂದು ರಾಗದ ಹೆಸರು
ಸೌಷ್ಠವ,noun,ಸಂ ,1,"ಸೊಗಸು, ಅಂದ"
ಸೌಷ್ಠವ,noun,ಸಂ ,2,"ಅತಿ ಶಯತೆ, ಆಧಿಕ್ಯ"
ಸೌಷ್ಠವ,noun,ಸಂ ,3,"ದಕ್ಷತೆ, ಸಾಮರ್ಥ್ಯ"
ಸೌಷ್ಠವ,noun,ಸಂ ,4,"ಒಳ್ಳೆಯದು, ಲೇಸಾಗಿರುವುದು"
ಸೌಷ್ಠವ,noun,ಸಂ ,5,"ಶುದ್ಧವಾಗಿರುವಿಕೆ, ಸಾಧುತ್ವ"
ಸ್ಕಂಧ,noun,ಸಂ ,1,"ಹೆಗಲು, ಭುಜಾಗ್ರ"
ಸ್ಕಂಧ,noun,ಸಂ ,2,"ಮರದ ಕಾಂಡ, ಬುಡದಿಂದ ರೆಂಬೆ ಬಿಡುವವರೆಗಿನ ಭಾಗ"
ಸ್ಕಂಧ,noun,ಸಂ ,3,ಆನೆಯ ಹೆಗಲು
ಸ್ಕಂಧ,noun,ಸಂ ,4,"ಆನೆ, ಕುದುರೆ, ಕಾಲಾಳುಗಳ ಸಮೂಹ"
ಸ್ಕಂಧ,noun,ಸಂ ,5,"ಗ್ರಂಥದ - ಪರಿಚ್ಛೇದ, ಪ್ರಕರಣ"
ಸ್ಕಂಧ,noun,ಸಂ ,6,"ಸೈನ್ಯದ ವಿಭಾಗ, ತುಕಡಿ"
ಸ್ಕಂಧ,noun,ಸಂ ,7,ಅರುವತ್ತು ನಾಲ್ಕು ಮಾತ್ರೆಯ ಒಂದು ಮಾತ್ರಾವೃತ್ತ
ಸ್ಕಂಧಾವಾರ,noun,ಸಂ ,1,ಸೈನ್ಯ ಯಾ ಸೈನ್ಯದ ತುಕಡಿ
ಸ್ಕಂಧಾವಾರ,noun,ಸಂ ,2,"ಸೈನ್ಯ ಬೀಡುಬಿಟ್ಟ ಸ್ಥಳ, ಪಾಳೆಯ"
ಸ್ಕಂಧಾವಾರ,noun,ಸಂ ,3,ರಾಜಧಾನಿ
ಸ್ಖಲನ,noun,ಸಂ ,1,"ಜಾರಿಬೀಳುವಿಕೆ, ಕಳಚಿಬೀಳುವಿಕೆ"
ಸ್ಖಲನ,noun,ಸಂ ,2,"ನಿಂತುಹೋಗುವಿಕೆ, ತಡೆಗೊಳ್ಳುವಿಕೆ"
ಸ್ಖಲನ,noun,ಸಂ ,3,ಹಾದಿ ತಪ್ಪಿ ನಡೆಯುವಿಕೆ
ಸ್ಖಲನ,noun,ಸಂ ,4,ಅಂಬೆಗಾಲಿಕ್ಕುವಿಕೆ
ಸ್ಖಲನ,noun,ಸಂ ,5,"ತಪ್ಪು, ಪ್ರಮಾದ"
ಸ್ಖಲಿತ,noun,ಸಂ ,1,"ತಪ್ಪು, ಅಪರಾಧ"
ಸ್ಖಲಿತ,noun,ಸಂ ,2,"ಭಯದಿಂದ ನಡುಗುವವನು, ತತ್ತರಿಸುವವನು"
ಸ್ಖಲಿತ,adjective,ಸಂ ,1,"ಜಾರಿಬಿದ್ದ, ಕಳಚಿ ಬಿದ್ದಿರುವ"
ಸ್ಖಲಿತ,adjective,ಸಂ ,2,"ಎಡಹುವ, ತಡವರಿಸುವ"
ಸ್ಖಲಿತ,adjective,ಸಂ ,3,ತಪ್ಪಾದ
ಸ್ಖಾಲಿತ್ಯ,noun,= ,1,ಜಾರಿ ಬೀಳುವಿಕೆ
ಸ್ಖಾಲಿತ್ಯ,noun,= ,2,"ತಪ್ಪು, ದೋಷ"
ಸ್ತಂಭ,noun,ಸಂ ,1,"ಸ್ಥಿರವಾಗಿರುವಿಕೆ, ನಿಶ್ಚಲತೆ"
ಸ್ತಂಭ,noun,ಸಂ ,2,"ತಡೆ, ನಿರೋಧ"
ಸ್ತಂಭ,noun,ಸಂ ,3,ಕಂಬ
ಸ್ತಂಭ,noun,ಸಂ ,4,"ಆಧಾರ, ಊರೆ"
ಸ್ತಂಭ,noun,ಸಂ ,5,ಯಂತ್ರಮಂತ್ರಗಳಿಂದ ಯಾ ಮಾಟದಿಂದ ಭಾವನೆಯನ್ನು ಯಾ ಶಕ್ತಿಯನ್ನು ಹತ್ತಿಕ್ಕುವಿಕೆ
ಸ್ತಂಭ,noun,ಸಂ ,6,"ಪತ್ರಿಕೆಯಲ್ಲಿಯ ಅಂಕಣ, ಕಾಲಂ"
ಸ್ತಂಭನ,noun,ಸಂ ,1,"ತಡೆಯುವಿಕೆ, ನಿಲ್ಲಿಸುವಿಕೆ"
ಸ್ತಂಭನ,noun,ಸಂ ,2,"ನಿಷ್ಕ್ರಿಯಗೊಳ್ಳುವಿಕೆ, ಕ್ರಿಯಾಹೀನವಾಗುವಿಕೆ"
ಸ್ತಂಭನ,noun,ಸಂ ,3,ಊರೆಗೊಟ್ಟು ನಿಲ್ಲಿಸುವಿಕೆ
ಸ್ತಂಭನ,noun,ಸಂ ,4,ಮಾಟದ ವಿದ್ಯೆ
ಸ್ತಂಭಿಸು,verb,<ಸಂ. ಸ್ತಂಭ + ಇಸು ,1,"ಕಂಬವನ್ನು ನೆಡು, ನೆಲೆಗೊಳಿಸು"
ಸ್ತಂಭಿಸು,verb,<ಸಂ. ಸ್ತಂಭ + ಇಸು ,2,"ನಿಶ್ಚೇಷ್ಟಗೊಳಿಸು, ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು"
ಸ್ತಂಭಿಸು,verb,<ಸಂ. ಸ್ತಂಭ + ಇಸು ,3,"ನಿಲ್ಲಿಸು, ತಡೆ"
ಸ್ತಂಭಿಸು,verb,<ಸಂ. ಸ್ತಂಭ + ಇಸು ,4,"ಭಯ, ಆಶ್ಚರ್ಯ, ದುಃಖ ಮೊ.ವುಗಳ ಆಧಿಕ್ಯದಿಂದ ನಿಶ್ಚಲವಾಗು, ಸ್ಥಗಿತಗೊಳ್ಳು"
ಸ್ತಬ(ವ)ಕ,noun,ಸಂ ,1,"ಹೂವು ಮೊ.ವುಗಳ ಗೊಂಚಲು, ಗುಚ್ಛ"
ಸ್ತಬ(ವ)ಕ,noun,ಸಂ ,2,"ಗುಂಪು, ಸಮೂಹ"
ಸ್ತಬ್ಧ,noun,ಸಂ ,1,"ಅಲುಗಾಡದಿರುವಿಕೆ, ನಿಶ್ಚಲವಾಗಿರುವಿಕೆ"
ಸ್ತಬ್ಧ,noun,ಸಂ ,2,"ಹಠವಾದಿ, ಕಲ್ಲೆದೆಯವನು"
ಸ್ತರ,noun,ಸಂ ,1,"ಪದರ, ಮಡಿಕೆ, ಪಾತಳಿ"
ಸ್ತರ,noun,ಸಂ ,2,"ಮಟ್ಟ, ಹಂತ, ಘಟ್ಟ"
ಸ್ತರ,noun,ಸಂ ,3,"ವರ್ಗ, ವಿಭಾಗ"
ಸ್ತವ,noun,ಸಂ ,1,"ಸ್ತುತಿಸುವುದು, ಕೊಂಡಾಡುವುದು"
ಸ್ತವ,noun,ಸಂ ,2,"ಸ್ತುತಿ, ಸ್ತೋತ್ರ, ಸ್ತವನ"
ಸ್ತುತಿ,noun,ಸಂ ,1,"ಹೊಗಳಿಕೆ, ಕೊಂಡಾಟ"
ಸ್ತುತಿ,noun,ಸಂ ,2,"ಸ್ತೋತ್ರ, ಸ್ತುತಿಪದ್ಯ"
ಸ್ತೂಪ,noun,ಸಂ ,1,"ರಾಶಿ, ಗುಡ್ಡೆ"
ಸ್ತೂಪ,noun,ಸಂ ,2,"ಕುದುರೆಯ - ಹಣೆ, ನೊಸಲು"
ಸ್ತೂಪ,noun,ಸಂ ,3,ಬೌದ್ಧರ ಸಮಾಧಿಯಾಕಾರದ ಸ್ಮಾರಕ
ಸ್ತೇಯ,noun,ಸಂ ,1,"ಕಳವು, ಕಳ್ಳತನ"
ಸ್ತೇಯ,noun,ಸಂ ,2,ಕಳವು ಮಾಡಿದ ಯಾ ಕಳವು ಮಾಡಬಹುದಾದ ವಸ್ತು
ಸ್ತೋಕ,noun,ಸಂ ,1,"ಕಿರಿದಾದುದು, ಅಲ್ಪವಾದುದು"
ಸ್ತೋಕ,noun,ಸಂ ,2,ಅಲ್ಪಕಾಲಿಕವಾದುದು
ಸ್ತೋಭ,noun,ಸಂ ,1,"ತಡೆ, ನಿರೋಧ"
ಸ್ತೋಭ,noun,ಸಂ ,2,"ಹೊಗಳಿಕೆ, ಸ್ತುತಿ"
ಸ್ತೋಭ,noun,ಸಂ ,3,ಆವೇಶವನ್ನು ತುಂಬುವಿಕೆ
ಸ್ತ್ರೀ,noun,ಸಂ ,1,"ಹೆಣ್ಣು, ಹೆಂಗಸು"
ಸ್ತ್ರೀ,noun,ಸಂ ,2,ವ್ಯಾಕರಣದಲ್ಲಿ ಸ್ತ್ರೀಲಿಂಗ
ಸ್ತ್ರೀತ್ವ,noun,ಸಂ ,1,ಹೆಣ್ಣುತನ
ಸ್ತ್ರೀತ್ವ,noun,ಸಂ ,2,ಹೆಂಗಸಿನ ಸ್ವಭಾವ
ಸ್ತ್ರೀವಶ್ಯ,noun,ಸಂ ,1,ಹೆಂಗಸನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವಂತ ಹುದು
ಸ್ತ್ರೀವಶ್ಯ,noun,ಸಂ ,2,"ಸ್ತ್ರೀಯ ಒಲವನ್ನು ಪಡೆದುಕೊಳ್ಳುವಿಕೆ, ಸ್ತ್ರೀ ವಶೀಕರಣ"
ಸ್ತ್ರೈಣ,noun,ಸಂ ,1,"ಸ್ತ್ರೀ ಲಂಪಟ, ಸ್ತ್ರೀವಶನಾದವನು"
ಸ್ತ್ರೈಣ,noun,ಸಂ ,2,"ಸ್ತ್ರೀ ಲಂಪಟತೆ, ಸ್ತ್ರೀಲೋಲುಪತೆ"
ಸ್ತ್ರೈಣ,noun,ಸಂ ,3,"ಸ್ತ್ರೀ ಸ್ವಭಾವ, ಹೆಣ್ಣುತನ"
ಸ್ತ್ರೈಣ,adjective,ಸಂ ,1,"ಸ್ತ್ರೀ ಸ್ವಭಾವದ, ಹೆಣ್ತನದ"
ಸ್ತ್ರೈಣ,adjective,ಸಂ ,2,ಹೆಂಗಸಿಗೆ ಸಂಬಂಧಿಸಿದ
ಸ್ಥಗಿತ,noun,ಸಂ ,1,ಮುಚ್ಚಿದುದು
ಸ್ಥಗಿತ,noun,ಸಂ ,2,"ನಿಂತು ಹೋದುದು, ತಡೆಯಲ್ಪಟ್ಟುದು"
ಸ್ಥಗಿತ,adjective,ಸಂ ,1,"ಆವರಿಸಿದ, ಆಕ್ರಮಿಸಿದ"
ಸ್ಥಗಿತ,adjective,ಸಂ ,2,"ತಡೆಗೊಂಡ, ನಿಲ್ಲಿಸಲ್ಪಟ್ಟ"
ಸ್ಥಪತಿ,noun,ಸಂ ,1,"ದೊರೆ, ರಾಜ"
ಸ್ಥಪತಿ,noun,ಸಂ ,2,"ವಾಸ್ತುಶಿಲ್ಪ, ಶಿಲ್ಪಶಾಸ್ತ್ರಜ್ಞ"
ಸ್ಥಪತಿ,noun,ಸಂ ,3,"ಅಂತಃಪುರದ ಕಾವಲುಗಾರ, ಕಂಚುಕಿ"
ಸ್ಥಲ,noun,ಸಂ ,1,"ನೆಲ, ಭೂಮಿ"
ಸ್ಥಲ,noun,ಸಂ ,2,ನೆಲೆ
ಸ್ಥಲ,noun,ಸಂ ,3,"ಗ್ರಂಥದ ಒಂದು ಭಾಗ, ಪ್ರಕರಣ"
ಸ್ಥಲ,noun,ಸಂ ,4,ವೀರಶೈವ ಧರ್ಮದಲ್ಲಿ ಭಕ್ತನ ಸಾಧನೆಯ ಮುಖ್ಯ ಹಂತ
ಸ್ಥವಿರ,noun,ಸಂ ,1,"ಮುದುಕ, ವೃದ್ಧ"
ಸ್ಥವಿರ,noun,ಸಂ ,2,ಬೌದ್ಧ ಮತಾನುಯಾಯಿ
ಸ್ಥವಿರ,adjective,ಸಂ ,1,"ಸ್ಥಿರವಾದ, ದೃಢವಾದ"
ಸ್ಥವಿರ,adjective,ಸಂ ,2,"ವಯಸ್ಸಾದ, ಮುಪ್ಪಾದ"
ಸ್ಥಾಣು,noun,ಸಂ ,1,ಶಿವ
ಸ್ಥಾಣು,noun,ಸಂ ,2,"ಕಂಬ, ಸ್ತಂಭ"
ಸ್ಥಾಣು,noun,ಸಂ ,3,"ಮರದ ಕಾಂಡ, ಬೊಡ್ಡೆ"
ಸ್ಥಾಣು,noun,ಸಂ ,4,"ಈಟಿ, ಸಬಳ"
ಸ್ಥಾನ,noun,ಸಂ ,1,"ನೆಲೆ, ಸ್ಥಿತಿ"
ಸ್ಥಾನ,noun,ಸಂ ,2,"ಎಡೆ, ಸ್ಥಳ, ಜಾಗ"
ಸ್ಥಾನ,noun,ಸಂ ,3,"ಪದವಿ, ದರ್ಜೆ"
ಸ್ಥಾನಿಕ,noun,ಸಂ ,1,"ಸ್ಥಳ, ಜಾಗ, ಪ್ರದೇಶ"
ಸ್ಥಾನಿಕ,noun,ಸಂ ,2,"ನಾಟ್ಯದಲ್ಲಿ ನಿಲ್ಲುವ- ಭಂಗಿ, ನಿಲವು"
ಸ್ಥಾನಿಕ,noun,ಸಂ ,3,ವಾಸ್ತು ಶಿಲ್ಪದಲ್ಲಿ ದೇವಾಲಯಗಳಲ್ಲಿ ಪ್ರತಿಷ್ಠಿಸುವ ಮೂರ್ತಿ ಪ್ರಕಾರಗಳಲ್ಲಿ ನಿಂತುಕೊಂಡಂತೆ ನಿರ್ಮಿಸಿದ ಮೂರ್ತಿ
ಸ್ಥಾನಿಕ,noun,ಸಂ ,4,ದೇವಸ್ಥಾನದ ಆಡಳಿತಗಾರ
ಸ್ಥಾಪಕ,noun,ಸಂ ,1,ವಿಗ್ರಹವನ್ನು ಪ್ರತಿಷ್ಠೆಗೊಳಿಸುವವನು
ಸ್ಥಾಪಕ,noun,ಸಂ ,2,"ಮತ, ಧರ್ಮ ಮೊ.ವುಗಳ ಪ್ರವರ್ತಕ"
ಸ್ಥಾಪಕ,noun,ಸಂ ,3,"ನಾಟಕದ ರಂಗಭೂಮಿಯ ಮೇಲ್ವಿಚಾರಕ, ಸೂತ್ರಧಾರನ ಸಹಾಯಕ"
ಸ್ಥಾಪಿಸು,verb,<ಸಂ. ಸ್ಥಾಪನ + ಇಸು ,1,ಪ್ರವರ್ತಿಸು
ಸ್ಥಾಪಿಸು,verb,<ಸಂ. ಸ್ಥಾಪನ + ಇಸು ,2,"ನಿರೂಪಿಸು, ಮಂಡಿಸು"
ಸ್ಥಾಪಿಸು,verb,<ಸಂ. ಸ್ಥಾಪನ + ಇಸು ,3,"ನೆಲೆಗೊಳಿಸು, ಪ್ರತಿಷ್ಠಾಪಿಸು"
ಸ್ಥಾಯಿ,noun,ಸಂ ,1,"ಸ್ಥಿರವಾಗಿರುವುದು, ಕಾಯಂ"
ಸ್ಥಾಯಿ,noun,ಸಂ ,2,ಸಂಗೀತದಲ್ಲಿ ಸ್ವರದ ತೀವ್ರತೆಯ ಮಟ್ಟ
ಸ್ಥಾಸಕ,noun,ಸಂ ,1,ಗಂಧ ಮೊ. ಸುಗಂಧದ್ರವ್ಯಗಳನ್ನು ದೇಹಕ್ಕೆ ಲೇಪಿಸಿಕೊಳ್ಳುವಿಕೆ
ಸ್ಥಾಸಕ,noun,ಸಂ ,2,ಅನುಲೇಪನ ದ್ರವ್ಯ
ಸ್ಥಿತ,noun,ಸಂ ,1,"ಇಡಲ್ಪಟ್ಟುದು, ಇರಿಸಿದುದು"
ಸ್ಥಿತ,noun,ಸಂ ,2,"ಉಳಿಕೆ, ಬಾಕಿ, ಕೊರತೆಯಾಗಿರುವ ಹಣದ ಮೊತ್ತ"
ಸ್ಥಿತ,adjective,ಸಂ ,1,"ಇರುವ, ನೆಲಸಿದ"
ಸ್ಥಿತ,adjective,ಸಂ ,2,"ಸ್ಥಿರವಾದ, ಚಂಚಲ ವಲ್ಲದ"
