word,sentence,sense,llm_annotation
ಮಂಡಿ,ನಂತರ ಕಾಡಿನಿಂದ ನಾಡಿಗೆ ರಾಜ್ ಹಿಂತಿರುಗಿದ ಬಳಿಕ ಮಂಡಿ ನೋವಿನಿಂದ ಬಳಲುತ್ತಿದ್ದರು.,1,1
ಮಂಡಿ,ಕೆಲವರು ಮಂಡಿ ವ್ಯವಹಾರಸ್ಥರು ರೈತರಿಗೆ ಚೆಕ್ ಪಾವತಿ ಮಾಡುತ್ತಿದ್ದಾರೆ.,2,2
ಮಂಡಿ,"ಸಾಮ್ರಾಜ್ಯವು ಪೂರ್ವದಿಂದ ಪಶ್ಚಿಮಕ್ಕೆ ೧೬೭ ಮೈಲಿಗಳು (೨೬೯ ಕೀ.) ಹಾಗು ಉತ್ತರದಿಂದ ದಕ್ಷಿಣಕ್ಕೆ ೧೩೩ ಮೈಲಿ (೨೧೪ ಕೀ.) ವಿಸ್ತರಿಸಿತ್ತು, ಈ ರೀತಿಯಾಗಿ ಗುಡ್ಡಗಾಡಿನ ರಾಜ್ಯಗಳಾದ ಚಂಬಾ, ಮಂಡಿ ಹಾಗು ಸುಕೆತ್ (ಹಿಮಾಚಲ ಪ್ರದೇಶ) ಹಾಗು ಸತದ್ರು ಅಥವಾ ಸಿರ್ಹಿಂದ್ ಸಮತಲ ಪ್ರದೇಶಗಳನ್ನು ಒಳಗೊಂಡಿತ್ತು.",2,2
ಮಂಡಿ,"ಶ್ಯಾಮ್ ಬೆನಗಲ್ ರವರ ಮಂಡಿ (1983) ಚಲನಚಿತ್ರದೊಂದಿಗೆ ಪ್ರಾರಂಭಿಸಿ, 1983 ರಲ್ಲಿ ಕುಂದನ್ ಶಾ ರವರ ಜಾನೆ ಬಿ ದೋ ಯಾರೋ ಎಂಬ ಹಾಸ್ಯ ಪ್ರಧಾನ ಚಲನಚಿತ್ರದಲ್ಲಿ ಮತ್ತೊಮ್ಮೆ ಕಾಣಿಸಿಕೊಂಡರು.",2,2
ಮಂಡಿ,"ನಿರ್ದೇಶಿಸಿದ ಚಿತ್ರಗಳು : ಅಂಕುರ್ (೧೯೭೩), ನಿಶಾಂತ್ (೧೯೭೫), ಮಂಥನ್ (೧೯೭೬), ಭೂಮಿಕಾ (೧೯೭೭), ಜುನೂನ್ (೧೯೭೮), ಕಲಯುಗ್ (೧೯೮೧), ಮಂಡಿ (೧೯೮೩), ತ್ರಿಕಾಲ್ (೧೯೮೫), ಸೂರಜ್ ಕಾ ಸಾತ್ವಾ ಘೋಡಾ (೧೯೯೨), ಮಮ್ಮೊ (೧೯೯೫), ಸರ್ದಾರಿ ಬೇಗಮ್ (೧೯೯೬), ದ ಮೇಕಿಂಗ್ ಆಫ್ ಮಹಾತ್ಮಾ (೧೯೯೬), ಸಮರ್ (೧೯೯೯), ಜುಬೇದಾ (೨೦೦೧), ದ ಫಾರ್‌ಗಾಟನ್ ಹಿರೋ (೨೦೦೫), ವೆಲಕಮ್ ಟು ಸಜ್ಜನಪುರ್ (೨೦೦೮).",2,2
ಮಂಡಿ,ಬಾಳೆಹಣ್ಣಿನ ಮಂಡಿ ನೋಡಬೇಕು.,2,2
ಮಂಡಿ,ಈ ಅಕ್ಕಿ ಮಂಡಿ ನೋವು ನಿವಾರಣೆಗೆ ಅತ್ಯಂತ ಪ್ರಯೋಜಕಾರಿ.,1,1
ಮಂಡಿ,ನಿಮ್ಮ ಮಂಡಿ ನೋವಿಗೆ ನೀವು ತೆಗೆದುಕೊಳ್ಳಬೇಕಾದ ಕ್ರಮವೆಂದರೆ ತೂಕ ಇಳಿಸುವುದಾಗಿದೆ.,1,1
ಮಂಡಿ,ವಾಜಪೇಯಿ 2001 ನೇ ಇಸವಿಯಲ್ಲಿ ಮುಂಬೈನ ಹೆಸರಾಂತ ಆಸ್ಪತ್ರೆಯೊಂದರಲ್ಲಿ ಮಂಡಿ ಚಿಪ್ಪು ಬದಲಿ ಶಸ್ತ್ರ ಚಿಕಿತ್ಸೆಗೆ ಒಳಗಾಗಿದ್ದರು.,1,1
ಮಂಡಿ,ಅತಿಯಾದ ತೂಕ ಮಂಡಿಗಳ ಮೇಲೆ ಒತ್ತಡ ಹೇರುವುದರಿಂದ ಮಂಡಿ ನೋವು ಉದ್ಭವಿಸುತ್ತದೆ.,1,1
ಮಂಡಿ,ಮಂಡಿ ನೋವು ಜಾಸ್ತಿಯಾಗಿ ಅದಕ್ಕೆ ಚಿಕಿತ್ಸೆ ಮಾಡಿಸಿದ ಕೆಲದಿನಗಳ ನಂತರ ಹೃದಯದಲ್ಲಿ ಸಣ್ಣ ಚಿಕಿತ್ಸೆಯು ಆಯಿತು.,1,1
ಮಂಡಿ,"ಗಾಯಾಳುಗಳನ್ನು ಕೆ.ಆರ್.ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲು ಮಾಡಲಾಗಿದ್ದು, ಮಂಡಿ ಮೊಹಲ್ಲಾ ಪೊಲೀಸ್ ಠಾಣೆಯಲ್ಲಿ ಪ್ರಕರಣ ದಾಖಲಾಗಿದೆ.",1,2
ಮಂಡಿ,ಮಂಡಿ ನೋವು ಮತ್ತು ಊತಗಳಿಗೆ ಸರಳ ಉಪಾಯಗಳು ಇಲ್ಲಿವೆ..!,1,1
ಮಂಡಿ,3) ಅನಂತರ ಉಸಿರನ್ನು ನಿಧಾನವಾಗಿ ಹೊರಕ್ಕೆ ಬಿಡುತ್ತಾ ಸಾಧ್ಯವಾದಷ್ಟೂ ಮುಂದಕ್ಕೆ ಬಗ್ಗಿ ಎರಡೂ ಕೈಗಳ ಅಂಗೈಗಳನ್ನು ಮಂಡಿ ಬಗ್ಗಿಸದೇ (ಸೂರ್ಯ ನಮಸ್ಕಾರ 3ರ ಸ್ಥಿತಿಯಂತೆ) ನೆಲದಲ್ಲಿ ಇಡಬೇಕು.,1,1
ಮಂಡಿ,ಖಾಕಿ ಬಣ್ಣದ ಹಾಳೆಯಲ್ಲಿ ಸುತ್ತಿದ ಪೊಟ್ಟಣದಲ್ಲಿ ಮಾತ್ರೆಗಳನ್ನು ಇಡಲಾಗಿತ್ತು ಎಂದು ಮಂಡಿ ಠಾಣೆಯ ಪೊಲೀಸರು ಮಾಹಿತಿ ನೀಡಿದ್ದಾರೆ.,2,2
ಮಂಡಿ,ಎಡಗಾಲಿನ ಮಂಡಿ ಚಿಪ್ಪು ಮುರಿದಿರುವ ಕಾರಣ ಹೀಗಾಗುತ್ತಿದೆ.,1,1
ಮಂಡಿ,ಓಪನ್ ಜಯವನ್ನು ಮಹಾ ಕಾರ್ಯವೆಂದು ಪ್ರತಿಪಾದಿಸಿದವು ಮತ್ತು ಮಂಡಿ ಗಾಯದ ಪ್ರಮಾಣವನ್ನು ತಿಳಿಸಿದ ನಂತರ ಅವರ ಪ್ರಯತ್ನಗಳನ್ನು ಶ್ಲಾಘಿಸಿದವು.,1,1
ಮಂಡಿ,ಗುಲ್ ಮಂಡಿ (1),2,2
ಮಂಡಿ,"ಕ್ಯಾನ್ಸರ್, ಸ್ಟ್ರೋಕ್, ಕಣ್ಣಿನಲ್ಲಿ ಪೊರೆ , ಗಂಡಸರಲ್ಲಿ ಪ್ರಾಸ್ಟೇಟ್ ತೊಂದರೆ, ಮೂಳೆಗಳು ಸವಿದು ಮಂಡಿ ಮತ್ತು ಸೊಂಟಗಳಲ್ಲಿ ನೋವು, ಸಕ್ಕರೆ ಖಾಯಿಲೆ, ರಕ್ತ ಒತ್ತಡ ಹಾಗು ಮುಖ್ಯವಾಗಿ ಮಾನಸಿಕ ತೊಂದರೆಗಳು ಹಿರಿಯರನ್ನು ಬಾಧಿಸುತ್ತವೆ.",1,1
ಮಂಡಿ,ಈ ಭೀಕರ ಅಪಘಾತ ಬಾತಿಂಡ-ಬರ್ನಾಲಾ ಹೆದ್ದಾರಿಯ ಬಚ್ಚೊ ಮಂಡಿ ಟೌನ್‍ನಲ್ಲಿ ಸಂಭವಿಸಿದೆ.,2,2
ಮಂಡಿ,ನವದೆಹಲಿ: ತೀವ್ರ ಮಂಡಿ ನೋವಿನಿಂದ ಬಳಲುವ ರೋಗಿಗಳಿಗೆ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆ ಮೂಲಕ ಅಳವಡಿಸಲಾಗುವ 15 ಬಗೆಯ ಕೃತಕ ಮಂಡಿ ಕೀಲು ಉಪಕರಣಗಳ ಬೆಲೆಯ ಗರಿಷ್ಠ ಮಿತಿಯನ್ನು ನಿಗದಿಗೊಳಿಸಿ ರಾಷ್ಟ್ರೀಯ ಔಷಧ ಬೆಲೆ ನಿಗದಿ ಪ್ರಾಧಿಕಾರ ಆದೇಶ ಹೊರಡಿಸಿದೆ.,1,1
ಮಂಡಿ,"ಶಾಸ್ತ್ರಿ ಮಾತನಾಡಿ, ‘ಹೊಸಪೇಟೆಯ ಸುಧಾಕರ್ ಹಾಗೂ ಕಲ್ಪನಾ ದಂಪತಿಯ ಪುತ್ರಿ ಮನೀಷಾ ಇಲ್ಲಿನ ಅಡಿಕೆ ಮಂಡಿ ವರ್ತಕ ಎಂ.ಎಸ್.ವಿಜಯ್ ಕುಮಾರ್ ಪುತ್ರ ವರುಣ್ ಅವರ ಪತ್ನಿ.",2,2
ಮಂಡಿ,ಮಂಡಿ ನೋವು ಬರಬಹುದು.,1,1
ಮಂಡಿ,ಬೆಂಗಳೂರು: ದೇವರಜೀವನಹಳ್ಳಿಯ ಸಕ್ಕರೆ ಮಂಡಿ ಬಳಿ ಸೋಮವಾರ ರಾತ್ರಿ ಬಣ್ಣದ ರಾಸಾಯನಿಕ ಕಾರ್ಖಾನೆಗೆ ಬೆಂಕಿ ಹೊತ್ತಿಕೊಂಡು ಲಕ್ಷಾಂತರ ರೂಪಾಯಿ ಮೌಲ್ಯದ ವಸ್ತುಗಳು ಸುಟ್ಟು ಭಸ್ಮವಾಗಿವೆ.,2,2
ಮಂಡಿ,ಮಂಡಿ ಡೀಸೆಲ್ ಬೆಲೆ,2,2
ಮಂಡಿ,ರೈತರ ಹೆಸರಿನಲ್ಲಿ ಮಧ್ಯವರ್ತಿಗಳು ಮತ್ತು ಮಂಡಿ ಮಾಲೀಕರು ಹೇಗೆ ಸರ್ಕಾರದ ಬೆಂಬಲ ಬೆಲೆಯನ್ನು ಕೊಳ್ಳೆ ಹೊಡೆಯುತ್ತಿದ್ದಾರೆ ಎಂಬುದನ್ನು ಪ್ರಮುಖವಾಗಿ ಮೆಕ್ಕೆಜೋಳ ಸೇರಿದಂತೆ ಹಲವು ಬೆಳೆಗಳ ವಿಷಯದಲ್ಲಿ ಈಗಾಗಲೇ ನೋಡಿದ್ದೇವೆ.,2,2
ಮಂಡಿ,"ಹೌದು ಇತ್ತೀಚಿನ ದಿನಗಳಲ್ಲಿ ಮಂಡಿ ನೋವು ಎಲ್ಲರಿಗೂ ಕಾಡುವಂತ ಪ್ರಮುಖ ಸಮಸ್ಯೆಯಾಗಿದೆ, ಅದಕ್ಕೆ ಏನು ಮಾಡಬೇಕೆಂಬ ಚಿಂತೆ ನಿಮಗೆ ಕಾಡುತ್ತಿದ್ದರೆ ಈ ಎಳ್ಳೆಣ್ಣೆಯಲ್ಲಿ ಅಡಗಿದೆ ನೋಡಿ ಪರಿಹಾರ.",1,1
ಮಂಡಿ,ನೋವಿನ ಮಂಡಿ - ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,1,1
ಮಂಡಿ,"ದೂರದಲ್ಲಿರುವ ಮಂಡಿ ಎಂಬಲ್ಲಿ ನಡೆದ ಸಾರ್ವಜನಿಕ ಸಭೆಯಲ್ಲಿ ಮಾತನಾಡಿದ ಮೋದಿ ಅವರು, ‘ಈ ಹಿಂದೆ ಇಸ್ರೇಲ್ ಬಗ್ಗೆ ಎಲ್ಲರು ಮಾತನಾಡುತ್ತಿದ್ದರು.",2,2
ಮಂಡಿ,ಹಿಮಾಚಲ ಪ್ರದೇಶದ ಮಂಡಿ ಪ್ರದೇಶದಲ್ಲಿ ಘಟನೆ,2,2
ಮಂಡಿ,"ಮೊದಲೆಲ್ಲ ಊರೊಳಗೆ ಸೊಂಟ, ಬೆನ್ನು, ಮಂಡಿ ನೋವಿನಿಂದ (ವಾಯು) ಬಳಲುವವರು ಹೆಚ್ಚಿದ್ದರು.",1,1
ಮಂಡಿ,ವಿರಾಟ್ ಶತಕದ ಮುಂದೆ ಮಂಡಿ ಊರಿದ ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ,1,1
ಮಂಡಿ,"ಬೆಲೆ ಏರಿಕೆ ವಿದ್ಯಮಾನದ ಬಗ್ಗೆ ಹೋಟೆಲ್ ಉದ್ಯಮಿ, ಗೃಹಿಣಿ, ಕೇಟರಿಂಗ್ ಉದ್ಯಮಿ ಮತ್ತು ಮಂಡಿ ವ್ಯಾಪಾರಿಗಳು ಏನು ಹೇಳುತ್ತಾರೆ ಗೊತ್ತೆ?",2,2
ಮಂಡಿ,ಆದರೆ ಸೂರತ್ ನಗರದ ಜೀವನ ಶೈಲಿ ಬದಲಾಗುತ್ತಿರುವುದನ್ನು ಮನಗಂಡು 2009ರ ನವೆಂಬರ್ ನಲ್ಲಿ ಶರ್ಮಾ ಮಂಡಿ ಆನ್ ವೀಲ್ಸ್ ವೆಬ್ ಸೈಟು ತೆರೆದ.,2,2
ಮಂಡಿ,"ಜಾಗದ ಸಮಸ್ಯೆ ಬಗೆಹರಿಸುವಂತೆ ರೈತರು, ಮಂಡಿ ಮಾಲೀಕರು, ವ್ಯಾಪಾರಿಗಳು ಒತ್ತಡ ಹೇರಿದರು.",2,2
ಮಂಡಿ,"1628ರಲ್ಲಿ ಭಾರತವನ್ನು ಸಂದರ್ಶನ ಮಾಡಿದ ಫೀಟರ್ ಮಂಡಿ ಎಂಬ ವಿದೇಶಿ ಹೇಳುವ ಪ್ರಕಾರ, ಅವರು ಹೋಗುತ್ತಿದ್ದ ಮಾರ್ಗದ ತಾಂಡವೊಂದರಲ್ಲಿ 14000 ಎತ್ತುಗಳ ಮೇಲೆ ದವಸ ಧಾನ್ಯಗವನ್ನು ಹೇರಿಕೊಂಡು ಹೊರಟ್ಟಿದ್ದರು.",2,2
ಮಂಡಿ,"ಮಂಡಿ ನೋವು , ಬೆನ್ನು ನೋವು ಇನ್ಯಾವುದೇ ನೋವಿದ್ರು ಎಲೆಕೋಸು ಒಂದಿದ್ರೆ ಸಾಕು ವಾಸಿ ಆಗೋಕೆ..",1,1
ಮಂಡಿ,"ಹಾಲಿನ ದರ ಇಳಿಕೆ, ರೈತರಿಗೆ ಸೂಕ್ತ ಬೆಂಬಲ ಬೆಲೆ ಸಿಗದ ಕಾರಣ ಸುಮಾರು 70ಕ್ಕೂ ಅಧಿಕ ಮಂಡಿ ರೈತರು ಭಾನುವಾರ ಇದ್ದಕ್ಕಿದ್ದಂತೆ ಸೂಪರ್ ಮಾರ್ಕೆಟ್ ಗೆ ಎಂಟ್ರಿ ಕೊಟ್ಟರು.",2,2
ಮಂಡಿ,ಅಲ್ಲಲ್ಲಿ ಯುವಕರು ಮಂಡಿ ಸೇವೆ ಸೇರಿದಂತೆ ನಾನಾ ಸೇವೆಗಳನ್ನು ನಡೆಸುತ್ತಿದ್ದಾರೆ.,1,2
ಮಂಡಿ,ಸುಮಾರು 81ಕ್ಕೂ ಹೆಚ್ಚು ದೇವಾಲಯಗಳ ತವರೂರಾದ ಮಂಡಿ ಬಿಯಾಸ್ ನದಿಯ ದಡದ ಮೇಲಿದೆ.,2,2
ಮಂಡಿ,ಹಿಮಾಚಲ ಪ್ರದೇಶದ ಮಂಡಿ ಜಿಲ್ಲೆಯಲ್ಲಿ ಸೋಮವಾರ ಬೆಳಗ್ಗೆ ಈ ಘಟನೆ ನಡೆದಿದೆ.,2,2
ಮಂಡಿ,ಮಂಡಿ ನೋವು ಇರುವ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಅವರಿಗೆ ಕಮೋಡ್ ನೀಡಬೇಕೆಂದು ವೈದ್ಯರು ಸಲಹೆ ನೀಡಿದ್ದಾರೆ.,1,1
ಮಂಡಿ,ಎಲ್ಲ ಕಡೆ ಒಂದೇ ಸಲ ಶುರುವಾಗಿರುವ ಸುಗ್ಗಿಯಿಂದಾಗಿ ಮಾವು ಬೆಳೆಗಾರರು ನಷ್ಟ ಅನುಭವಿಸಬೇಕಾಗಿದೆ ಎಂದು ಶ್ರೀನಿವಾಸಪುರ ಮಂಡಿ ಮಾಲೀಕ ಮಂಜುನಾಥರೆಡ್ಡಿ ತಿಳಿಸಿದರು.,2,2
ಮಂಡಿ,ಎಂದು ರಾಜಧಾನಿಯ ಮಂಡಿ ಹೌಸ್ ಸ್ಟೇಷನ್ ಎದುರು ಜಮಾಯಿಸಿದ್ದ ಮಹಿಳಾಮಣಿಗಳು ಘೋಷಣೆ ಕೂಗಿದ್ದಾರೆ.,2,2
ಮಂಡಿ,ಎರಡು ವರ್ಷದ ಹಿಂದೆ ಮಂಡಿ ಹತ್ತಡಿ ಹತ್ತಡಿ ಜಾಗದಲ್ಲಿ ಆರಂಭವಾಯಿತು.,2,2
ಮಂಡಿ,"ಹನುಮಂತು ಮೆಸ್ ನಲ್ಲಿ ಮಂಡಿ ಮೊಹಲ್ಲದಲ್ಲಿ ನ್ಯಾಯೋಚಿತವಾಗಿ, ಉಪಾಹಾರ ಗೃಹವು ದಿನವಿಡೀ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ ಆದರೆ ಅದರ ಮಟನ್ ಪುಲಾವೊ ಬಹಳ ಜನಪ್ರಿಯವಾಗಿದೆ .",2,2
ಮಂಡಿ,ಮಂಡಿ ನೋವು ಅಥವಾ ಸೊಂಟ ನೋವು ಕಾಡುವ ಸಾಧ್ಯತೆ ಇರುತ್ತದೆ.,1,1
ಮಂಡಿ,"ಕೀಲು ನೋವು, ಮೂಳೆ ಸವೆತ ಮಂಡಿ ನೋವು ಇತ್ತೀಚೆಗೆ 30, 40 ವರ್ಷದವರಿಗೆ ದೊಡ್ಡವರಿಗೆ ಮಾತ್ರ ಮಂಡಿ ನೋವು ಅಥವಾ ಕೀಲುಗಳ ನೋವು ಕಾಣಿಸುಕೊಳ್ಳುತಿತ್ತು, ಆದರೆ ಈಗ ಎಲ್ಲಾ ಬದಲಾಗಿದೆ.",1,1
ಮಂಡಿ,"ಅಖಿಲ ಭಾರತ ಕಿಸಾನ್ ಸಂಘರ್ಷ ಸಮನ್ವಯ ಸಮಿತಿ ನೇತೃತ್ವದಲ್ಲಿ ಪ್ರತಿಭಟನಾನಿರತ ರೈತರು ದೆಹಲಿ, ಹಸ್ರತ್ ನಿಜಾಮುದ್ದೀನ್, ಬಿಜ್ವಾಸನ್, ಸಬ್ಜಿ ಮಂಡಿ ನಿಲ್ದಾಣ, ಎಎನ್ ವಿಟಿ ನಿಲ್ದಾಣ ಮತ್ತು ಮಂಜು ಕ ಟಿಕ್ಲಾದಿಂದ ರಾಮ್ ಲೀಲಾ ಮೈದಾನದವರೆಗೆ ಮೆರವಣಿಗೆ ನಡೆಸಿದರು.",2,2
ಮಂಡಿ,"ಎಕ್ಕದ ಎಲೆ (ಅರ್ಕ ಪತ್ರ) ಸೂರ್ಯನಿಗೆ ಹೆಚ್ಚು ಪ್ರಿಯವಾದ್ದರಿಂದ ರಥಸಪ್ತಮಿಯಂದು ಬೆಳಿಗ್ಗೆ ಈ ಎಲೆಯಲ್ಲಿ ಒಂದನ್ನು ತಲೆ ಮೇಲೆ, ಎರಡೂ ಭುಜ, ಮಂಡಿ ಹಾಗೂ ಕಾಲುಗಳ ಮೇಲೆ ತಲಾ ಒಂದರಂತೆ ಇಟ್ಟುಕೊಂಡು ಸೂರ್ಯೋದಯಕ್ಕೆ […]",1,1
ಮಂಡಿ,"ಮಂಡಿ ಜಿಲ್ಲಾಧಿಕಾರಿಗೆ ಕರೆ ಮಾಡಿದ ಅವರು, ಆತಂಕದಲ್ಲಿರುವ ಕುಟುಂಬದ ನೆರವಿಗೆ ಧಾವಿಸುವಂತೆ ತಿಳಿಸಿದರು.",2,2
ಮಂಡಿ,ಮಂಡಿ ನೋವು ಕಾಣಿಸಿಕೊಂಡು ದೀರ್ಘಕಾಲ ಬ್ಯಾಡ್ಮಿಂಟನ್‌ನಿಂದ ಹೊರಗುಳಿದರು.,1,1
ಮಂಡಿ,"ಮಂಡಿ ನೋವು, ಆಯಾಸವಿದ್ದರೂ 95 ವರ್ಷದ ದೊರೆಸ್ವಾಮಿ ಎಂಬುವರು ಮತ ಹಾಕಿದರು.",1,1
ಮಂಡಿ,"ಮಂಡಿ ಮೊಹಲ್ಲಾ, ಮೀನಾ ಬಜಾರ್‌ ಸೇರಿ ನಗರದ ವಿವಿಧೆಡೆ ಮೆರವಣಿಗೆ ನಡೆಸಿದ ಪ್ರತಿಭಟನಾಕಾರರು ಅಂಗಡಿ ಮುಚ್ಚಿಸಿದ್ದಾರೆ.",2,2
ಮಂಡಿ,"ಎಲೆ ಮತ್ತು ಬೇರುಗಳನ್ನು ಚೆನ್ನಾಗಿ ಅರೆದು ಕುಡಿಸುವುದು ಮಂಡಿನೋವು, ಮಂಡಿ ಊತ, ಮಲಬದ್ಧತೆ, ಮೂತ್ರಪಿಂಡ ಹಾಗೂ ಲಿವರ್‌ನ ತೊಂದರೆಗೆ ಉತ್ತಮ ಔಷಧ.",1,1
ಮಂಡಿ,ಮಂಡಿ ನೋವಿನ ಸಮಸ್ಯೆಯ ನಿವಾರಣೆಗೆ ಶುಂಠಿ ಪರಿಣಾಮಕಾರಿ ಚಿಕಿತ್ಸೆ ನೀಡುವುದು.,1,1
ಮಂಡಿ,ಮಂಡಿ ನೋವನ್ನು ನಿವಾರಿಸುವ ಶಕ್ತಿಯನ್ನೂ ಆಲಿವ್ ಎಣ್ಣೆ ಹೊಂದಿದೆ.,1,1
ಮಂಡಿ,"ದುಬಾರಿ ಎನಿಸುವ ಕೃತಕ ಮಂಡಿ ಕೀಲು ಉಪಕರಣಗಳ ಬೆಲೆಗಳ ಮೇಲೂ ನಿಯಂತ್ರಣ ಹೇರಿದ್ದು, ಅಧಿಸೂಚನೆ ಕೂಡ ಹೊರಡಿಸಲಾಅಗಿದೆ.",1,1
ಮಂಡಿ,ಇದೇ ಮಾರ್ಗದಲ್ಲಿ ಮಂಡಿ ಜಿಲ್ಲೆ ಆವೃತ್ತಿಯಲ್ಲಿರುವ ರೇವಾಲಸರ್ ಕೆರೆಯು ಕೈ ಬೀಸಿ ಕರೆಯುತ್ತದೆ.,2,2
ಮಂಡಿ,ಮಂಡಿ ಜಿಲ್ಲೆಯ ವಿವಿಧ ಭಾಗಗಳಿಂದ ಬರುವ ಸುಮಾರು 200ಕ್ಕೂ ಹೆಚ್ಚು ದೇವತೆಗಳ ಸಂಗಮ ಇಲ್ಲಿನ ವಿಶೇಷ.,1,2
ಮಂಡಿ,ಇದರಿಂದ ಮಂಡಿ ಕಾರ್ಮಿಕರು ಹಾಗೂ ಕಾಯಿ ಕೊಯಿಲು ಮಾಡುವ ಕೃಷಿ ಕಾರ್ಮಿಕರಿಗೆ ಕೆಲಸವಿಲ್ಲದಂತಾಗಿದೆ.,1,2
ಮಂಡಿ,"ಉದಾಹರಣೆಗೆ ಒಬ್ಬರಿಗೆ ಮಂಡಿ ನೋವಿದೆ ಎಂದರೆ ಅವರು ವಾತ, ಪಿತ್ತ, ಕಫ ಈ ಮೂರರಲ್ಲಿ ( ಆಯುರ್ವೇದ ಪದ್ಧತಿಯ ಪ್ರಕಾರ ) ಯಾವ ದೇಹ ಪ್ರಕೃತಿ ಹೊಂದಿದ್ದಾರೆ, ಆ ಸಮಸ್ಯೆ ಹೇಗೆ ಉಲ್ಬಣಿಸಿದೆ ಅವರ ಆಹಾರ ಪದ್ಧತಿ , ದಿನಚರಿಯ ಶೈಲಿ, ಈ ಮುಂಚೆ ಯಾವುದಾದರೂ ಸಮಸ್ಯೆ ಇದೆಯೇ, ಹೀಗೆ ಸರಿಯಾಗಿ ವಿವರಣೆ ಪಡೆದು ಪರಿಹಾರ ಕಂಡುಕೊಳ್ಳಬೇಕು.",1,1
ಮಂಡಿ,"ಕೈಕಾಲು ನೋವು, ಕೀಲು, ಮಂಡಿ ನೋವು, ಮೂಳೆ ಸವೆತ, ಹಲ್ಲಿನ ಮೇಲೆ ಹಳದಿ ಪಾಚಿ.",1,1
ಮಂಡಿ,"ಇನ್ನು ಮಂಡಿ ನೋವಿನಿಂದ ಬಳಲುತ್ತಿರುವ ಹಾಗೂ ಚೈತನ್ಯವನ್ನು ಕಳೆದುಕೊಂಡಿರುವ ಝೀಬ್ರಾಗಳಾದ `ಎಡ್ವರ್ಡ್~ಗೆ 23, `ಎರೆನಾ~ಳಿಗೆ 22 ವರ್ಷ.",1,1
ಮಂಡಿ,‘ಯಡಿಯೂರಪ್ಪನವರು ಮಂಡಿ ಸುವ ಬಜೆಟ್ ಜನಪರವಾಗಿ ಇರು ತ್ತದೆ ಎಂಬ ವಿಚಾರ ವಿರೋಧ ಪಕ್ಷದವರಿಗೆ ಖಾತ್ರಿಯಾಗಿದೆ.,1,2
ಮಂಡಿ,"ಕೀಲು ನೋವು, ಮುಳೆ ಸವೆತ ಮಂಡಿ ನೋವು ಇತ್ತಿಚಿಗೆ 30, 40 ವರ್ಷದವರಿಗೆ ಸಾಮಾನ್ಯವಾಗಿದೆ, ಅದಕ್ಕಾಗಿ ಸಾವಿರಾರು ರೂ.",1,1
ಮಂಡಿ,"ನ್ಯಾಷನಲ್ ಅಗ್ರಿಕಲ್ಚರಲ್ ಮಾರ್ಕೆಟ್ ಪ್ಲಾಟ್‍ಫಾರಂನಲ್ಲಿ (ಇ-ನ್ಯಾಮ್) ಇರುವ ಆರು ಹೊಸ ಗುಣಲಕ್ಷಣಗಳೆಂದರೆ, ಭೀಮ್ ಪಾವತಿ ಸೌಲಭ್ಯ, ಇ-ನ್ಯಾಮ್ ಮೊಬೈಲ್ ಅಪ್ಲಿಕೇಶನ್, ಇ ಕಲಿಕ ಮಾದರಿ ಹೊಂದಿರುವ ಹೊಸ ಹಾಗೂ ಸುಧಾರಿತ ವೆಬ್‍ಸೈಟ್, ಎಂಐಎಸ್ ಡ್ಯಾಷ್‍ಬೋರ್ಡ್, ಮಂಡಿ ಕಾರ್ಯದರ್ಶಿಗಳಿಗಾಗಿ ದೂರು ಪರಿಹಾರ ನಿರ್ವಹಣೆ ವ್ಯವಸ್ಥೆ ಮತ್ತು ರೈತರ ಡಾಟಾಬೇಸ್ ಜತೆಗೆ ಸಮನ್ವಯಗೊಳಿಸುವಿಕೆ.",2,2
ಮಂಡಿ,"ನಿಮಗೆ ಮಂಡಿ ನೋವು ಕಾಡುತ್ತಿದೆಯೆ,ಹಾಗಾದರೆ ಆಪರೇಷನ್ ಇಲ್ಲದೆ ಸಂಪೂರ್ಣ ಗುಣಮುಖರಾಗಲು ಈ ವಿಧಾನ ಅನುಸರಿಸಿ,ಮಂಡಿ ನೋವಿನಿಂದ ಮುಕ್ತಿ ಪಡೆಯಿರಿ..!",1,1
ಮಂಡಿ,"ಇಂಥ ಕಿತಾಪತಿ, ಅನಾಹುತಗಳ ನಡುವೆ ಬಿದ್ದು,ಎದ್ದು, ಕೈ, ಕಾಲು, ಮಂಡಿ ತರಚಿಕೊಂಡು, ಮೈಯೆಲ್ಲಾ ಗಾಯ ಮಾಡಿಕೊಂಡು ಸೀಟಿನಲ್ಲಿ ಕೂತು ಸೈಕಲ್ ತುಳಿಯುವದನ್ನು ಅಭ್ಯಾಸ ಮಾಡಿಕೊಂಡಿದ್ದೆ.",1,1
